face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/65389_face0.png,Southeast Asian,Indian,Male,20-29,"[0.00426348 0.00337075 0.07465912 0.301264   0.54331934 0.06889297
 0.00423031]",[0.00942446 0.0867372  0.3849455  0.5188929 ],[9.9939638e-01 6.0367904e-04],"[1.3242086e-05 4.5889043e-04 3.7579350e-02 6.5170193e-01 2.8509560e-01
 2.4396703e-02 6.6243781e-04 8.8703629e-05 3.1048648e-06]"
detected_faces/65392_face0.png,White,White,Female,30-39,"[9.9893200e-01 3.1117213e-07 3.9562531e-04 3.9656496e-07 6.6447478e-07
 8.5081538e-06 6.6241930e-04]",[9.9997014e-01 1.6824619e-06 1.5166566e-05 1.2957142e-05],[1.7802662e-05 9.9998218e-01],"[3.8529311e-08 2.7064484e-06 4.7191195e-04 1.0421991e-01 5.3558332e-01
 3.1438491e-01 4.4660538e-02 6.6609093e-04 1.0495702e-05]"
detected_faces/65380_face0.png,White,White,Male,40-49,"[9.93678331e-01 3.21885054e-05 2.63425149e-03 1.19265205e-05
 1.06504613e-05 1.41782430e-05 3.61846760e-03]",[9.99749184e-01 8.28412667e-05 1.06237516e-04 6.17018886e-05],[9.9983269e-01 1.6728125e-04],"[2.5900761e-06 5.1166021e-06 5.6290730e-05 6.0778996e-04 5.2825280e-02
 5.6615072e-01 3.7009525e-01 1.0070194e-02 1.8672251e-04]"
detected_faces/65341_face0.png,White,White,Male,60-69,"[9.9835145e-01 1.5425790e-06 3.1934862e-04 3.0907813e-05 1.7354107e-05
 2.6850379e-05 1.2524710e-03]",[9.9982947e-01 5.4819458e-07 1.5765401e-04 1.2303958e-05],[0.87113965 0.12886032],"[2.4291146e-06 2.2439845e-06 1.2265489e-05 8.6281298e-06 6.8477224e-05
 2.2150190e-03 1.1038056e-01 5.9107059e-01 2.9623976e-01]"
detected_faces/65349_face0.png,East Asian,Asian,Female,20-29,"[0.01087176 0.00132453 0.07511159 0.46038687 0.4463759  0.00529036
 0.00063902]",[0.00790839 0.00454835 0.98595965 0.00158361],[0.01413049 0.9858695 ],"[2.6767667e-08 9.4663934e-05 2.5170124e-01 7.3793966e-01 1.0231390e-02
 3.3037453e-05 5.9081902e-08 2.1928133e-09 5.9556554e-11]"
detected_faces/65349_face1.png,Latino_Hispanic,Asian,Female,20-29,"[0.02169173 0.13281949 0.52230656 0.05633926 0.20332083 0.06222021
 0.00130199]",[0.1270447  0.14724696 0.5320118  0.1936965 ],[0.02351489 0.9764851 ],"[1.5537789e-06 3.5263768e-03 2.8086999e-01 6.8353766e-01 3.1271394e-02
 7.8313466e-04 9.5359082e-06 3.5187190e-07 2.0418778e-08]"
detected_faces/65319_face0.png,Latino_Hispanic,Asian,Female,20-29,"[4.3321677e-02 3.2535973e-03 6.4169133e-01 3.2427505e-02 2.4966100e-01
 2.9348068e-02 2.9669036e-04]",[0.06360009 0.00868948 0.66901183 0.25869858],[8.5221625e-05 9.9991471e-01],"[1.8026357e-07 4.6558154e-04 1.8465276e-01 7.3622847e-01 7.7137448e-02
 1.5096451e-03 5.8171154e-06 1.0521211e-07 2.0823931e-09]"
detected_faces/65320_face0.png,White,White,Male,30-39,"[7.9481238e-01 3.8043284e-04 2.9333718e-02 3.1784756e-04 8.5218390e-04
 2.3920601e-02 1.5038288e-01]",[9.9244481e-01 3.7341269e-05 8.3083741e-04 6.6869785e-03],[0.930093   0.06990698],"[3.6423862e-06 6.6366978e-05 1.0487076e-02 3.5886186e-01 5.3008652e-01
 9.6262820e-02 3.9876658e-03 2.3540272e-04 8.7109302e-06]"
detected_faces/65312_face0.png,Middle Eastern,White,Female,20-29,"[1.9022444e-01 3.6677676e-03 2.4970816e-01 1.7749825e-04 3.1676647e-04
 7.2234780e-02 4.8367068e-01]",[9.1822571e-01 5.3457501e-03 5.8393233e-04 7.5844556e-02],[1.6916488e-04 9.9983090e-01],"[7.5118109e-08 9.7104112e-06 6.4754118e-03 4.9261364e-01 4.5921206e-01
 4.0271673e-02 1.3716081e-03 4.5323945e-05 5.0327532e-07]"
detected_faces/65328_face0.png,Indian,Black,Male,60-69,"[0.01396062 0.2781439  0.03073034 0.00169804 0.01609034 0.6500482
 0.00932859]",[0.0060462  0.64828604 0.01399836 0.3316693 ],[9.9999464e-01 5.3520189e-06],"[3.4547040e-05 2.7171111e-05 8.1205108e-05 8.7331944e-05 5.7049759e-04
 1.7246706e-02 2.7972561e-01 6.8095577e-01 2.1271134e-02]"
detected_faces/65301_face0.png,White,White,Female,20-29,"[8.8977426e-01 2.9934273e-04 4.1636467e-02 5.7573630e-05 9.4400086e-05
 1.0060635e-03 6.7131974e-02]",[0.96570086 0.00478394 0.00178043 0.02773488],[0.3260933 0.6739067],"[1.7986960e-07 5.3976273e-05 1.7037872e-02 7.7561051e-01 2.0254053e-01
 4.7333674e-03 2.3064602e-05 5.2568782e-07 2.9298988e-08]"
detected_faces/65308_face0.png,White,White,Male,40-49,"[9.9968940e-01 3.1768632e-08 2.7488153e-05 1.5177459e-06 1.3810846e-06
 1.2112505e-06 2.7901938e-04]",[9.99218047e-01 2.42957611e-07 7.70835555e-04 1.08554705e-05],[9.9925280e-01 7.4719836e-04],"[4.1735200e-07 1.2767609e-06 2.1139180e-04 2.5179900e-02 2.2752447e-01
 6.0850501e-01 1.3444097e-01 4.0298016e-03 1.0671502e-04]"
detected_faces/65308_face1.png,White,White,Male,50-59,"[8.8355440e-01 2.3608452e-04 1.0693355e-02 2.1185275e-02 5.4000411e-03
 1.0196088e-03 7.7911243e-02]",[9.4166946e-01 4.6174449e-04 5.6372542e-02 1.4962067e-03],[9.9959868e-01 4.0132663e-04],"[1.90269293e-05 7.55814381e-06 9.54490388e-05 1.02649082e-03
 1.22077391e-02 1.09707616e-01 5.54350257e-01 3.08862180e-01
 1.37237031e-02]"
detected_faces/65289_face0.png,White,White,Male,50-59,"[9.7904342e-01 6.7597833e-03 1.0317378e-02 2.5856248e-04 3.6059678e-04
 6.1313645e-04 2.6470441e-03]",[9.9816275e-01 4.5053879e-04 9.5081795e-04 4.3592326e-04],[9.9998307e-01 1.6920247e-05],"[1.6551676e-06 1.7392538e-06 3.4420267e-05 2.3560398e-03 1.6341560e-02
 1.1839728e-01 5.5354935e-01 2.9352316e-01 1.5794765e-02]"
detected_faces/65283_face0.png,White,White,Male,30-39,"[9.9819642e-01 7.7098193e-06 1.0597080e-03 6.7349472e-05 9.0313304e-05
 7.7286322e-06 5.7085004e-04]",[9.9990058e-01 7.4997838e-06 8.6399836e-05 5.5326432e-06],[9.9998313e-01 1.6887554e-05],"[1.2440224e-06 3.4733155e-05 4.9332613e-03 2.7094939e-01 6.1059034e-01
 1.1074187e-01 2.7176077e-03 3.0733747e-05 8.6691438e-07]"
detected_faces/65273_face0.png,White,White,Female,3-9,"[9.9997967e-01 2.0016921e-08 5.7011484e-06 1.4505204e-07 2.5284837e-07
 6.5773158e-08 1.4204737e-05]",[9.9999028e-01 5.6736144e-07 3.9849465e-06 5.2371697e-06],[0.02907298 0.970927  ],"[1.2098309e-03 9.4210142e-01 3.6653679e-02 1.7849708e-02 1.8902234e-03
 2.8917353e-04 5.8226651e-06 1.4079123e-07 6.2152154e-08]"
detected_faces/65207_face0.png,White,White,Female,50-59,"[9.9692076e-01 1.5186155e-05 1.8272144e-03 1.1544901e-04 1.5976274e-04
 2.6681859e-05 9.3498564e-04]",[9.9949491e-01 8.8941029e-05 2.5908352e-04 1.5712625e-04],[3.802478e-04 9.996198e-01],"[2.0654877e-06 1.7581284e-05 2.0560464e-04 4.6166852e-03 5.9360515e-02
 4.1680142e-01 4.7180989e-01 4.5359753e-02 1.8265296e-03]"
detected_faces/65207_face1.png,White,White,Male,30-39,"[8.8392144e-01 3.4481116e-02 5.7921607e-02 2.3541134e-04 7.6514174e-04
 1.0145908e-02 1.2529335e-02]",[0.96862024 0.00732653 0.00157269 0.02248047],[0.9910474  0.00895266],"[9.6994208e-06 6.6013294e-05 2.8625976e-03 1.4084832e-01 4.7451559e-01
 3.0956742e-01 6.9107220e-02 2.9052354e-03 1.1780425e-04]"
detected_faces/65207_face2.png,White,Indian,Male,30-39,"[3.6603200e-01 2.4441497e-02 2.4535273e-01 2.8965992e-04 7.4521522e-04
 2.6776269e-01 9.5376290e-02]",[0.4109823  0.03397362 0.01311633 0.54192775],[0.99794126 0.00205873],"[3.4528077e-06 2.6034617e-05 1.8847270e-03 1.8424393e-01 5.2571416e-01
 2.4800201e-01 3.8958643e-02 1.1096996e-03 5.7349451e-05]"
detected_faces/65240_face0.png,Black,Black,Male,3-9,"[3.9762614e-04 9.9052328e-01 3.5932537e-03 3.4128624e-04 2.9251259e-03
 2.1741756e-03 4.5170622e-05]",[1.9898872e-04 9.9501324e-01 3.8120395e-03 9.7568851e-04],[0.7950318  0.20496823],"[6.1758705e-03 9.0378612e-01 7.4063256e-02 1.4492454e-02 1.3759327e-03
 9.4024559e-05 7.5487224e-06 3.2538298e-06 1.5313088e-06]"
detected_faces/65240_face1.png,East Asian,Asian,Male,3-9,"[3.0865491e-04 2.0509917e-06 5.1452957e-05 9.8477429e-01 1.4861821e-02
 1.3468297e-06 3.6561482e-07]",[2.3097894e-04 1.3390776e-05 9.9974418e-01 1.1496231e-05],[0.98900515 0.01099479],"[7.8232205e-03 9.9097687e-01 1.1702869e-03 1.7896522e-05 8.0435757e-06
 2.9315629e-06 4.6882647e-07 2.4171595e-07 9.2983001e-08]"
detected_faces/65248_face0.png,White,White,Male,3-9,"[7.4464458e-01 7.2415831e-05 6.0026251e-02 7.8276033e-04 4.6322448e-04
 6.2291831e-04 1.9338781e-01]",[9.8742682e-01 4.8178225e-04 3.6186143e-03 8.4727453e-03],[9.9943072e-01 5.6923425e-04],"[3.9512815e-04 8.5391587e-01 1.4218466e-01 5.7765096e-04 1.3080521e-03
 1.4323446e-03 1.7005367e-04 1.5174341e-05 1.0857304e-06]"
detected_faces/65248_face1.png,White,White,Female,60-69,"[0.9090908  0.00239845 0.06876585 0.00126935 0.00260104 0.00208827
 0.01378619]",[0.87180614 0.02663979 0.02950034 0.07205371],[0.06571032 0.93428963],"[2.3755825e-05 4.1999249e-04 8.6277298e-04 4.4988265e-04 2.3200938e-03
 1.8821307e-02 1.6340744e-01 4.8799458e-01 3.2570019e-01]"
detected_faces/65248_face2.png,White,White,Male,20-29,"[8.1688100e-01 5.5853231e-04 3.3649459e-02 7.8525774e-02 1.6969202e-02
 1.5179674e-03 5.1898040e-02]",[0.6800182  0.00571062 0.29591754 0.01835363],[0.5851086  0.41489136],"[1.1444305e-06 7.0801485e-05 2.6907375e-02 6.4028174e-01 2.9390383e-01
 3.6758170e-02 1.7912951e-03 2.7012700e-04 1.5514706e-05]"
detected_faces/65203_face0.png,Indian,Indian,Male,50-59,"[0.00710582 0.06280421 0.36304516 0.00181257 0.0313461  0.5306624
 0.0032237 ]",[0.00290066 0.05994124 0.01344821 0.92370987],[9.9997681e-01 2.3167275e-05],"[2.0357463e-04 2.0530526e-04 1.6429055e-03 2.9507722e-03 2.1106321e-02
 1.7443162e-01 6.3356596e-01 1.6359860e-01 2.2949220e-03]"
detected_faces/65238_face0.png,White,White,Male,0-2,"[0.45960012 0.03918206 0.26641646 0.01277353 0.01884804 0.01051091
 0.1926688 ]",[0.8032486  0.16130632 0.03201479 0.00343028],[0.9883269  0.01167305],"[8.0721051e-01 1.9231090e-01 2.4717159e-04 3.2753585e-05 5.8450372e-05
 8.1366903e-05 4.2011059e-05 1.2765500e-05 4.0500117e-06]"
detected_faces/65238_face1.png,Indian,Indian,Male,30-39,"[4.22585979e-02 7.05219433e-02 2.98121497e-02 1.06659636e-05
 1.04545594e-04 7.09989011e-01 1.47303104e-01]",[0.10450079 0.06114635 0.00259059 0.8317623 ],[9.9958056e-01 4.1939583e-04],"[3.4209867e-07 6.3604321e-06 1.1079905e-03 1.5195060e-01 5.4694980e-01
 2.4169105e-01 5.4717503e-02 3.3756164e-03 2.0074059e-04]"
detected_faces/65238_face2.png,White,White,Male,10-19,"[9.9603361e-01 6.7573933e-07 2.4287707e-04 1.5228179e-03 1.9956980e-04
 5.7965535e-06 1.9947395e-03]",[9.9966407e-01 2.3400993e-05 3.0836088e-04 4.1691719e-06],[0.7964976  0.20350237],"[8.5109088e-04 8.8365026e-02 7.4791598e-01 9.6136108e-02 5.6422591e-02
 9.6342713e-03 6.0524530e-04 6.2370884e-05 7.2591411e-06]"
detected_faces/65238_face3.png,White,White,Male,40-49,"[7.71612823e-01 5.22649437e-02 4.23844941e-02 1.27000545e-04
 4.68298764e-04 2.54071634e-02 1.07735254e-01]",[0.7491894  0.11953089 0.00092725 0.13035253],[9.991638e-01 8.361659e-04],"[8.8605912e-06 2.5036248e-05 3.8233504e-04 1.8499691e-02 1.3444738e-01
 4.1961184e-01 3.4827963e-01 7.5771905e-02 2.9733330e-03]"
detected_faces/65217_face0.png,White,White,Male,60-69,"[9.7870517e-01 1.0344797e-03 4.2968164e-03 5.6335697e-04 8.0580049e-04
 1.4934340e-03 1.3100955e-02]",[9.9870694e-01 3.3080622e-04 2.0995142e-04 7.5222424e-04],[0.9404949  0.05950513],"[0.00298675 0.00175285 0.00132056 0.00075364 0.002677   0.01530069
 0.1697203  0.55603486 0.2494534 ]"
detected_faces/65217_face1.png,White,White,Female,60-69,"[0.7467815  0.00308791 0.12456134 0.04423673 0.03627854 0.02124326
 0.02381061]",[0.92437124 0.00106012 0.04302529 0.03154333],[0.00469059 0.9953094 ],"[1.4662537e-04 1.1700707e-03 3.4201017e-03 1.3579180e-02 2.5755439e-02
 9.0500608e-02 2.4370944e-01 4.7339690e-01 1.4832155e-01]"
detected_faces/65204_face0.png,White,White,Male,20-29,"[7.9955786e-01 3.3614407e-03 1.2931541e-01 2.0522762e-04 4.2651457e-04
 1.4458651e-04 6.6988930e-02]",[9.9274635e-01 5.5914265e-03 1.2142474e-03 4.4796005e-04],[9.999913e-01 8.722802e-06],"[8.1916198e-08 1.0477758e-05 9.3515411e-02 8.2922548e-01 7.6218612e-02
 1.0200491e-03 9.7393986e-06 1.8843468e-07 2.4750169e-09]"
detected_faces/65204_face1.png,Black,Black,Male,30-39,"[1.8816625e-05 9.9642849e-01 8.1341568e-04 6.0915359e-06 6.0543938e-05
 2.6542223e-03 1.8407638e-05]",[6.7591020e-05 9.9808717e-01 6.2499479e-05 1.7827927e-03],[9.9999332e-01 6.6638463e-06],"[1.09388873e-06 3.39117796e-05 8.80566891e-03 4.21368301e-01
 4.56846178e-01 1.05400145e-01 7.34609878e-03 1.90756837e-04
 7.81376912e-06]"
detected_faces/65231_face0.png,White,White,Female,20-29,"[9.9335015e-01 6.0433604e-06 4.1267048e-03 3.2711704e-04 8.2808918e-05
 5.0485400e-05 2.0566697e-03]",[9.9773425e-01 6.5436598e-04 9.5836760e-04 6.5305526e-04],[7.9239675e-05 9.9992073e-01],"[7.1705571e-08 4.6878395e-04 1.1742640e-01 7.9678488e-01 8.2609750e-02
 2.6960748e-03 1.3775315e-05 2.1202828e-07 1.9264959e-08]"
detected_faces/65201_face0.png,White,White,Female,40-49,"[9.9789131e-01 1.4278543e-06 1.0425630e-03 5.1018884e-07 1.7280522e-06
 8.1442042e-05 9.8106347e-04]",[9.9866492e-01 2.1303424e-06 1.1641273e-04 1.2164516e-03],[4.0235642e-05 9.9995977e-01],"[2.3908376e-08 5.1972859e-07 7.2402217e-05 2.4649473e-02 3.7273553e-01
 5.4880285e-01 5.2772723e-02 9.5055392e-04 1.5960291e-05]"
detected_faces/65149_face0.png,Middle Eastern,Indian,Male,30-39,"[2.6465844e-02 1.3761694e-03 1.5702553e-01 3.2587574e-05 2.4512262e-04
 1.1353038e-01 7.0132434e-01]",[6.1295677e-02 7.6595944e-04 7.2141830e-04 9.3721694e-01],[9.999167e-01 8.338071e-05],"[1.0788898e-05 3.8530350e-05 7.8839721e-04 2.8519213e-01 6.1762059e-01
 9.4858512e-02 1.4392673e-03 4.9557158e-05 2.2477952e-06]"
detected_faces/65183_face0.png,East Asian,Asian,Male,20-29,"[0.00437332 0.00394258 0.0301878  0.62894106 0.32604852 0.00558939
 0.00091734]",[0.00103987 0.00729803 0.98962355 0.00203853],[0.7988801  0.20111986],"[1.3231790e-04 1.3441010e-02 1.6298234e-01 3.4887502e-01 2.4248730e-01
 1.8381275e-01 4.0982101e-02 6.8015237e-03 4.8567739e-04]"
detected_faces/65183_face1.png,Southeast Asian,Asian,Female,20-29,"[1.5609578e-03 1.3382918e-01 3.7432533e-02 2.4604803e-01 5.4152614e-01
 3.9415013e-02 1.8816702e-04]",[8.7166636e-04 3.2311194e-02 9.6234709e-01 4.4700676e-03],[0.14029081 0.85970914],"[2.2726326e-05 6.7798495e-03 2.3458314e-01 5.2993315e-01 1.8010846e-01
 4.4357080e-02 3.8981889e-03 2.9170312e-04 2.5745901e-05]"
detected_faces/65183_face2.png,Southeast Asian,Asian,Female,20-29,"[4.1494989e-03 7.5712726e-03 3.2594483e-02 4.4354105e-01 5.0405282e-01
 7.7820467e-03 3.0898565e-04]",[0.06696355 0.01095022 0.91813195 0.00395424],[0.00139506 0.99860495],"[1.1240050e-05 2.0620399e-03 1.0939062e-01 7.2871053e-01 1.4698124e-01
 1.2520636e-02 3.0665632e-04 1.6086922e-05 9.4190619e-07]"
detected_faces/65183_face3.png,East Asian,Asian,Female,40-49,"[0.01936404 0.01497661 0.01399923 0.7944876  0.15036523 0.00369961
 0.00310765]",[4.7782226e-03 2.2861671e-03 9.9238282e-01 5.5284391e-04],[0.12728627 0.8727137 ],"[0.00433214 0.02751456 0.03715345 0.19888456 0.21822384 0.25443858
 0.17567627 0.07095651 0.01282012]"
detected_faces/65183_face4.png,East Asian,Black,Male,30-39,"[0.08652715 0.02035529 0.06571749 0.5156091  0.28092697 0.020056
 0.01080786]",[0.04222307 0.7791302  0.13693051 0.04171616],[0.9971563  0.00284366],"[3.28221322e-05 4.66067228e-04 1.98952779e-02 2.38744140e-01
 3.17410052e-01 2.77034402e-01 1.20702066e-01 2.39970554e-02
 1.71812507e-03]"
detected_faces/65183_face5.png,Southeast Asian,Asian,Female,20-29,"[0.01961334 0.03532031 0.14846943 0.26004314 0.34873387 0.18132786
 0.00649197]",[0.01367031 0.04181407 0.7775832  0.16693242],[0.15086395 0.84913605],"[1.2733777e-04 8.5145449e-03 1.5084799e-01 6.0958773e-01 1.9082978e-01
 3.7029576e-02 2.6947511e-03 3.3849073e-04 2.9818320e-05]"
detected_faces/65183_face6.png,Southeast Asian,Black,Female,40-49,"[0.01654767 0.3243005  0.04334334 0.21591006 0.35041317 0.04285983
 0.00662542]",[0.012575   0.77263653 0.20577933 0.00900919],[0.44521728 0.5547827 ],"[0.00054077 0.00558106 0.02463849 0.1349255  0.19756034 0.306201
 0.22145985 0.08885048 0.02024245]"
detected_faces/65189_face0.png,White,White,Female,30-39,"[9.5200789e-01 7.6426848e-05 3.4585841e-02 1.8913357e-05 4.5778637e-05
 1.2020087e-03 1.2063139e-02]",[9.9210167e-01 1.3661051e-04 1.1667571e-03 6.5950272e-03],[2.0484516e-05 9.9997944e-01],"[3.9531784e-08 7.0213173e-07 1.2182473e-04 3.7903402e-02 4.7713855e-01
 4.5329231e-01 3.0875919e-02 6.6001387e-04 7.3170340e-06]"
detected_faces/65103_face0.png,White,White,Female,20-29,"[9.9847907e-01 2.2409351e-05 6.2839774e-04 1.7206620e-06 1.0735115e-06
 5.2998053e-06 8.6203672e-04]",[9.9829870e-01 1.5223634e-03 1.4777438e-04 3.1295906e-05],[0.00144049 0.99855953],"[1.7737045e-06 2.6182420e-04 1.2870982e-02 7.6603043e-01 2.0885746e-01
 1.1619480e-02 3.5360327e-04 4.1801109e-06 1.8807977e-07]"
detected_faces/65187_face0.png,White,White,Female,3-9,"[9.8125499e-01 5.3842887e-06 1.4534732e-02 6.7551860e-05 9.2329894e-05
 9.8116187e-05 3.9468962e-03]",[9.9855077e-01 5.7811794e-05 6.4950302e-04 7.4189046e-04],[7.3587405e-04 9.9926406e-01],"[3.0548533e-03 9.8986977e-01 6.9824653e-03 4.9796505e-05 3.1074233e-05
 9.8069077e-06 1.8517251e-06 2.4933090e-07 8.1731358e-08]"
detected_faces/65187_face1.png,Southeast Asian,Asian,Female,3-9,"[0.02113306 0.0024587  0.44053814 0.04792016 0.4787815  0.00862999
 0.00053843]",[0.40212268 0.00495418 0.4371561  0.15576705],[0.0112553  0.98874474],"[6.0099113e-04 9.5510215e-01 4.3662962e-02 5.3094665e-04 9.4427880e-05
 8.1457738e-06 3.2690426e-07 6.3957820e-08 1.7516724e-08]"
detected_faces/65187_face2.png,Middle Eastern,White,Female,3-9,"[9.9060751e-02 7.4998547e-06 3.5826724e-02 5.4426666e-04 3.9184042e-03
 8.1113324e-02 7.7952904e-01]",[5.5047917e-01 2.3247630e-04 9.6475426e-03 4.3964073e-01],[0.02180986 0.9781901 ],"[1.0490626e-03 8.4112459e-01 1.5688767e-01 7.3889951e-04 1.5428431e-04
 3.9579441e-05 3.8828007e-06 1.4750618e-06 5.2386150e-07]"
detected_faces/65139_face0.png,White,White,Male,50-59,"[6.6973847e-01 5.9521367e-04 1.5688914e-01 4.9405062e-04 5.0242385e-04
 9.7513255e-03 1.6202949e-01]",[9.8805368e-01 1.6229672e-04 8.8278949e-04 1.0901172e-02],[9.997022e-01 2.977949e-04],"[1.7159527e-04 8.6896660e-05 6.4923707e-04 6.3863216e-04 1.2475384e-02
 1.9253920e-01 7.2348833e-01 6.9426477e-02 5.2430161e-04]"
detected_faces/65178_face0.png,Latino_Hispanic,Asian,Male,40-49,"[0.23298347 0.01940494 0.32962102 0.16988237 0.19604132 0.00593415
 0.04613271]",[0.17840932 0.00685043 0.8105872  0.00415304],[0.91250956 0.08749039],"[3.17355239e-06 8.14715168e-06 2.88259063e-04 9.50042717e-03
 1.20822206e-01 4.26716298e-01 3.71551603e-01 6.74310997e-02
 3.67880147e-03]"
detected_faces/65178_face1.png,White,White,Male,70,"[9.8971236e-01 4.8841926e-04 2.4520371e-03 2.1053825e-03 2.6232873e-03
 2.0404809e-04 2.4145416e-03]",[9.9934304e-01 1.8392389e-05 6.1518681e-04 2.3350518e-05],[0.7783235  0.22167656],"[1.16358147e-04 7.99411326e-04 1.08960411e-03 7.17869494e-04
 2.23418442e-03 1.36551345e-02 1.37943313e-01 4.01394516e-01
 4.42049563e-01]"
detected_faces/65147_face0.png,White,White,Male,40-49,"[0.47873294 0.00348584 0.45910257 0.00524368 0.0061041  0.01451209
 0.03281867]",[9.6729046e-01 1.7454555e-03 8.6783106e-04 3.0096214e-02],[9.9997711e-01 2.2915647e-05],"[7.3163892e-07 1.1514006e-06 3.2860513e-05 5.6422940e-03 1.8862867e-01
 6.9385999e-01 1.0661287e-01 5.1517324e-03 6.9748989e-05]"
detected_faces/65147_face1.png,White,White,Female,10-19,"[9.99551117e-01 4.32890602e-07 1.07371176e-04 4.04485309e-06
 1.24639973e-06 1.16474428e-06 3.34690325e-04]",[9.9996668e-01 2.0819002e-06 2.6152338e-05 5.1710467e-06],[0.40706474 0.59293526],"[1.1718813e-05 2.3632253e-02 5.4026699e-01 4.1142336e-01 2.4018502e-02
 6.4274337e-04 4.3992495e-06 7.3984452e-08 8.8359382e-09]"
detected_faces/65140_face0.png,Latino_Hispanic,White,Male,40-49,"[0.42531577 0.01388789 0.5318602  0.0065226  0.00657489 0.00436757
 0.01147113]",[0.95238614 0.00261146 0.02518128 0.01982116],[9.9981803e-01 1.8189571e-04],"[1.2865428e-05 1.1279993e-05 1.1734203e-04 6.3341977e-03 2.3898423e-01
 5.8991879e-01 1.5816987e-01 6.4025638e-03 4.8830585e-05]"
detected_faces/65124_face0.png,White,White,Male,50-59,"[9.4039923e-01 8.2081009e-05 4.8167679e-02 1.0930401e-03 2.1147942e-03
 4.2737444e-04 7.7157882e-03]",[9.3517798e-01 5.8803702e-04 6.2555984e-02 1.6780474e-03],[0.9641071  0.03589289],"[3.1724830e-06 1.2084217e-05 2.4381137e-04 7.9419510e-04 2.8788177e-02
 3.2281831e-01 5.8631575e-01 5.9389275e-02 1.6351666e-03]"
detected_faces/65094_face0.png,Latino_Hispanic,Black,Male,50-59,"[0.01746011 0.08651668 0.77362436 0.00152829 0.01178584 0.10581993
 0.00326475]",[0.1715242  0.53976285 0.01188973 0.27682316],[9.9981904e-01 1.8098460e-04],"[1.9040963e-05 2.0646547e-05 3.4971218e-04 6.3655985e-04 1.5494543e-02
 2.4099939e-01 6.9651860e-01 4.5593590e-02 3.6796156e-04]"
detected_faces/65037_face0.png,Latino_Hispanic,White,Female,20-29,"[0.22563496 0.07845466 0.451458   0.00109596 0.00403352 0.20579195
 0.03353101]",[0.49228385 0.08264101 0.030892   0.3941832 ],[0.01373408 0.98626596],"[1.0611443e-05 3.1045583e-04 2.7888034e-02 4.6270496e-01 4.2501941e-01
 7.5511001e-02 7.9532266e-03 5.7459756e-04 2.7665850e-05]"
detected_faces/65037_face1.png,White,White,Female,30-39,"[5.2601987e-01 9.9346854e-02 1.8712908e-01 3.7832776e-04 5.4815635e-03
 4.6612110e-02 1.3503219e-01]",[0.80110216 0.01268602 0.00642494 0.17978683],[0.00604078 0.99395925],"[8.1953317e-07 4.0055660e-05 7.2766449e-03 4.0237612e-01 5.3479004e-01
 5.3104091e-02 2.3271157e-03 8.1755636e-05 3.3939787e-06]"
detected_faces/67132_face0.png,Black,Black,Female,30-39,"[6.4879522e-04 8.6000651e-01 2.8963977e-02 1.4617268e-03 1.0766491e-02
 9.8033294e-02 1.1922057e-04]",[2.5995736e-04 9.8796725e-01 2.8482238e-03 8.9245681e-03],[8.578271e-05 9.999142e-01],"[1.48847676e-07 9.08255606e-06 3.24539188e-03 3.81713301e-01
 5.34525812e-01 7.49981031e-02 5.40312566e-03 1.04441264e-04
 6.85241389e-07]"
detected_faces/67132_face1.png,Black,Black,Female,20-29,"[3.4575118e-03 7.8713399e-01 1.3889037e-01 2.1002602e-02 4.0479865e-02
 8.3628595e-03 6.7287165e-04]",[0.00214777 0.9402479  0.05013471 0.00746959],[6.105716e-04 9.993894e-01],"[5.6778099e-06 1.2022282e-03 5.8244556e-02 5.3730971e-01 3.5512018e-01
 4.2106148e-02 5.7202582e-03 2.8519111e-04 6.0430625e-06]"
detected_faces/67183_face0.png,Latino_Hispanic,White,Male,20-29,"[1.7982913e-02 1.7435543e-03 9.6856403e-01 8.7075558e-04 2.3489620e-03
 8.0196303e-04 7.6877987e-03]",[0.32888642 0.29362488 0.13350502 0.2439837 ],[9.997965e-01 2.034766e-04],"[1.3886374e-07 3.6312347e-05 8.1882223e-02 8.2751507e-01 8.8935435e-02
 1.6238103e-03 6.8151048e-06 1.8391458e-07 2.9128369e-09]"
detected_faces/67183_face1.png,Latino_Hispanic,Asian,Male,30-39,"[0.03696794 0.10103549 0.69992757 0.02439583 0.06020902 0.0509123
 0.02655184]",[0.12857479 0.01925733 0.6293233  0.22284459],[9.9974537e-01 2.5461204e-04],"[4.8552934e-05 2.1083762e-05 4.4463784e-04 5.2846711e-02 5.1193058e-01
 4.0962920e-01 2.4255870e-02 8.0569781e-04 1.7707665e-05]"
detected_faces/67142_face0.png,White,White,Female,0-2,"[0.3703412  0.00185718 0.23406728 0.03476932 0.0193844  0.0545496
 0.28503102]",[0.3922991  0.03558381 0.21201494 0.36010212],[0.49156812 0.5084319 ],"[9.7212309e-01 2.6700763e-02 1.7162313e-04 3.9252144e-04 3.9834625e-04
 1.7640858e-04 3.1230844e-05 5.5011074e-06 5.5978262e-07]"
