id,img,Has_Profanity,Has_Ethnicity,Has_Religion,Has_Class,Has_Gender,Has_Nationality,Has_Disability,Has_Sexual_Orientation,Ethnicity_Count,Religion_Count,Class_Count,Gender_Count,Nationality_Count,Disability_Count,Sexual_Orientation_Count,Hate Speech Category Count
75360,img/75360.png,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,2
67059,img/67059.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
48125,img/48125.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94605,img/94605.png,2,0,0,0,0,1,1,0,0,0,0,0,1,2,0,2
7294,img/07294.png,1,0,1,0,1,1,1,0,0,1,0,3,1,1,0,4
57418,img/57418.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32015,img/32015.png,2,1,0,0,0,1,0,0,1,0,0,0,2,0,0,2
15374,img/15374.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2537,img/02537.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19302,img/19302.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25693,img/25693.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
54931,img/54931.png,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
81943,img/81943.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92041,img/92041.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30569,img/30569.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83905,img/83905.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
15278,img/15278.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30859,img/30859.png,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2
58739,img/58739.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
70459,img/70459.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
90618,img/90618.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29635,img/29635.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42851,img/42851.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
64128,img/64128.png,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
20543,img/20543.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85147,img/85147.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
63580,img/63580.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64520,img/64520.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
82793,img/82793.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
90576,img/90576.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61570,img/61570.png,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5761,img/05761.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
84013,img/84013.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6892,img/06892.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
78062,img/78062.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
82094,img/82094.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
34216,img/34216.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
27914,img/27914.png,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2
98057,img/98057.png,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
89517,img/89517.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
1643,img/01643.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
78915,img/78915.png,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2
8961,img/08961.png,2,0,1,0,1,1,0,0,0,1,0,2,1,0,0,3
20459,img/20459.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39482,img/39482.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
71083,img/71083.png,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
13506,img/13506.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
34795,img/34795.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
53624,img/53624.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87519,img/87519.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40726,img/40726.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
70941,img/70941.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8517,img/08517.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
65739,img/65739.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
74326,img/74326.png,2,0,0,0,1,0,1,0,0,0,0,2,0,1,0,2
39854,img/39854.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25318,img/25318.png,1,1,0,0,1,0,0,1,1,0,0,2,0,0,1,3
26381,img/26381.png,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1
72580,img/72580.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36524,img/36524.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
61028,img/61028.png,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
74832,img/74832.png,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2
13802,img/13802.png,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2
48091,img/48091.png,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
18526,img/18526.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26750,img/26750.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
84527,img/84527.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
9176,img/09176.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
20356,img/20356.png,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2
72610,img/72610.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29056,img/29056.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
12358,img/12358.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,img/04361.png,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
78930,img/78930.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89067,img/89067.png,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
74892,img/74892.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43690,img/43690.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
63207,img/63207.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6793,img/06793.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63902,img/63902.png,1,1,0,0,1,0,0,0,1,0,0,3,0,0,0,2
27150,img/27150.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69418,img/69418.png,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,2
98246,img/98246.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
38217,img/38217.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
67021,img/67021.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41756,img/41756.png,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2
61482,img/61482.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
97051,img/97051.png,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,2
20913,img/20913.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
86072,img/86072.png,2,0,0,0,1,0,0,1,0,0,0,2,0,0,1,2
5642,img/05642.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
51903,img/51903.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80317,img/80317.png,2,0,0,0,1,0,1,1,0,0,0,4,0,2,1,3
74215,img/74215.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68390,img/68390.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
97821,img/97821.png,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
78924,img/78924.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
91486,img/91486.png,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
4861,img/04861.png,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
85329,img/85329.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
64138,img/64138.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
95872,img/95872.png,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
85410,img/85410.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56948,img/56948.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
19032,img/19032.png,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,2
58649,img/58649.png,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
27490,img/27490.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13289,img/13289.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
3875,img/03875.png,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2
1527,img/01527.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72981,img/72981.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
76821,img/76821.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
57914,img/57914.png,0,1,0,1,1,0,0,0,1,0,1,2,0,0,0,3
43521,img/43521.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
37569,img/37569.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
62047,img/62047.png,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2
17248,img/17248.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
15267,img/15267.png,2,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2
38201,img/38201.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32069,img/32069.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
91432,img/91432.png,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,2
52870,img/52870.png,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
2156,img/02156.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30648,img/30648.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
37498,img/37498.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93016,img/93016.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27806,img/27806.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69130,img/69130.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
14236,img/14236.png,2,1,1,0,0,0,1,0,1,1,0,0,0,1,0,3
49613,img/49613.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27956,img/27956.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24319,img/24319.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5619,img/05619.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
18504,img/18504.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26478,img/26478.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
78534,img/78534.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
69085,img/69085.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25634,img/25634.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15260,img/15260.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
82169,img/82169.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19427,img/19427.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
13492,img/13492.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30714,img/30714.png,0,1,0,1,1,0,0,0,2,0,2,1,0,0,0,3
80614,img/80614.png,0,1,0,0,1,1,0,0,1,0,0,2,1,0,0,3
71259,img/71259.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
65092,img/65092.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75031,img/75031.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
61538,img/61538.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10547,img/10547.png,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
95274,img/95274.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36741,img/36741.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
7286,img/07286.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1329,img/01329.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
65892,img/65892.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38976,img/38976.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
28476,img/28476.png,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
43826,img/43826.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87096,img/87096.png,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
24687,img/24687.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92876,img/92876.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
91627,img/91627.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
79624,img/79624.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
96087,img/96087.png,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
29614,img/29614.png,0,1,0,0,1,0,0,0,2,0,0,3,0,0,0,2
7692,img/07692.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64089,img/64089.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
37864,img/37864.png,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,2
48039,img/48039.png,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
61905,img/61905.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
7356,img/07356.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
48310,img/48310.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
39842,img/39842.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
1529,img/01529.png,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,3
93502,img/93502.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
21740,img/21740.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
57893,img/57893.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
65478,img/65478.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
89137,img/89137.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
47529,img/47529.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
10932,img/10932.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
97283,img/97283.png,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
73416,img/73416.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10792,img/10792.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
76094,img/76094.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
76931,img/76931.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
70658,img/70658.png,2,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2
89523,img/89523.png,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,2
68204,img/68204.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67129,img/67129.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4675,img/04675.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
90718,img/90718.png,0,1,0,0,1,1,0,0,1,0,0,3,1,0,0,3
47350,img/47350.png,2,0,0,0,1,0,0,1,0,0,0,2,0,0,2,2
24835,img/24835.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
15964,img/15964.png,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,2
87120,img/87120.png,1,0,1,0,1,1,0,0,0,1,0,3,1,0,0,3
87365,img/87365.png,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41573,img/41573.png,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
94015,img/94015.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37251,img/37251.png,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,2
3482,img/03482.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68943,img/68943.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
30942,img/30942.png,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2
73598,img/73598.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
82310,img/82310.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
63074,img/63074.png,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
68973,img/68973.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17326,img/17326.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9561,img/09561.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
72459,img/72459.png,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,2
6973,img/06973.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15062,img/15062.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
9138,img/09138.png,0,0,1,0,1,0,1,0,0,2,0,1,0,1,0,3
26170,img/26170.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
54971,img/54971.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
12430,img/12430.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
61420,img/61420.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57412,img/57412.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65730,img/65730.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79314,img/79314.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4156,img/04156.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
57120,img/57120.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79043,img/79043.png,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2
76840,img/76840.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
74805,img/74805.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20869,img/20869.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76843,img/76843.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26183,img/26183.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47390,img/47390.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13697,img/13697.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
54837,img/54837.png,2,1,1,0,1,0,0,1,2,1,0,4,0,0,1,4
48725,img/48725.png,2,1,1,0,1,0,0,0,1,1,0,1,0,0,0,3
79168,img/79168.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81947,img/81947.png,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
53782,img/53782.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
83760,img/83760.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39528,img/39528.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79328,img/79328.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
10459,img/10459.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
67354,img/67354.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
10458,img/10458.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27163,img/27163.png,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2,2
25687,img/25687.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
93647,img/93647.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12356,img/12356.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
84361,img/84361.png,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2
74801,img/74801.png,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2
76495,img/76495.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
94251,img/94251.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
19836,img/19836.png,1,1,0,0,1,0,0,0,3,0,0,1,0,0,0,2
8126,img/08126.png,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
74218,img/74218.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97204,img/97204.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2647,img/02647.png,0,1,0,0,1,1,0,0,1,0,0,1,2,0,0,3
3172,img/03172.png,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
26018,img/26018.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6948,img/06948.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58607,img/58607.png,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2
27391,img/27391.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
60549,img/60549.png,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
23578,img/23578.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
96421,img/96421.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23581,img/23581.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
81529,img/81529.png,2,0,0,0,1,0,0,1,0,0,0,3,0,0,1,2
47960,img/47960.png,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2
13590,img/13590.png,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,4
76108,img/76108.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26945,img/26945.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
90461,img/90461.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
85307,img/85307.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
73516,img/73516.png,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,3
4718,img/04718.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
6597,img/06597.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26841,img/26841.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73518,img/73518.png,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2
87416,img/87416.png,1,1,1,0,1,0,0,0,1,1,0,2,0,0,0,3
95201,img/95201.png,0,1,0,0,1,1,0,0,2,0,0,1,2,0,0,3
37560,img/37560.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17093,img/17093.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
35607,img/35607.png,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,2
72850,img/72850.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
90834,img/90834.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8234,img/08234.png,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,4
65238,img/65238.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69873,img/69873.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17932,img/17932.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
87364,img/87364.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60973,img/60973.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92641,img/92641.png,0,1,1,0,1,1,0,0,1,2,0,2,1,0,0,4
46850,img/46850.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
16502,img/16502.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
71586,img/71586.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41523,img/41523.png,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
72834,img/72834.png,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
72305,img/72305.png,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
23854,img/23854.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1962,img/01962.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
64291,img/64291.png,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
34081,img/34081.png,0,1,0,0,1,0,1,0,1,0,0,2,0,1,0,3
75231,img/75231.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
34219,img/34219.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
74361,img/74361.png,0,0,0,0,1,1,1,0,0,0,0,1,1,2,0,3
68213,img/68213.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
47189,img/47189.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23910,img/23910.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35647,img/35647.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
85920,img/85920.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
89761,img/89761.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
2153,img/02153.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52649,img/52649.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65017,img/65017.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
70362,img/70362.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80539,img/80539.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79853,img/79853.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54679,img/54679.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71942,img/71942.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56219,img/56219.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
87596,img/87596.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3128,img/03128.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36120,img/36120.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
86145,img/86145.png,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
21973,img/21973.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73496,img/73496.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
86293,img/86293.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
65231,img/65231.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
95021,img/95021.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25478,img/25478.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91483,img/91483.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
72160,img/72160.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
51783,img/51783.png,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
39625,img/39625.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
